LAT,LONG,DEM
79.750000,-83.416667,300
79.466667,-83.416667,630
79.183333,-83.416667,285
78.616667,-83.416667,419
78.333333,-83.416667,487
78.050000,-83.416667,321
77.766667,-83.416667,414
77.483333,-83.416667,2
77.200000,-83.416667,344
76.916667,-83.416667,653
75.500000,-83.416667,1177
75.216667,-83.416667,1446
74.933333,-83.416667,324
73.516667,-83.416667,559
73.233333,-83.416667,196
72.950000,-83.416667,625
72.666667,-83.416667,405
72.383333,-83.416667,387
72.100000,-83.416667,152
71.816667,-83.416667,370
71.533333,-83.416667,232
71.250000,-83.416667,47
70.966667,-83.416667,149
70.683333,-83.416667,125
70.400000,-83.416667,39
70.116667,-83.416667,248
69.550000,-83.416667,113
69.266667,-83.416667,213
68.983333,-83.416667,180
68.700000,-83.416667,213
68.416667,-83.416667,260
68.133333,-83.416667,321
67.850000,-83.416667,277
67.566667,-83.416667,335
67.283333,-83.416667,335
67.000000,-83.416667,258
66.716667,-83.416667,318
66.433333,-83.416667,133
65.016667,-83.416667,305
64.733333,-83.416667,462
64.450000,-83.416667,224
64.166667,-83.416667,18
62.750000,-83.416667,5
62.466667,-83.416667,23
55.100000,-83.416667,13
54.816667,-83.416667,34
54.533333,-83.416667,57
54.250000,-83.416667,75
53.966667,-83.416667,88
53.683333,-83.416667,78
53.400000,-83.416667,73
53.116667,-83.416667,62
52.833333,-83.416667,54
52.550000,-83.416667,74
52.266667,-83.416667,63
51.983333,-83.416667,69
51.700000,-83.416667,73
51.416667,-83.416667,82
51.133333,-83.416667,97
50.850000,-83.416667,127
50.566667,-83.416667,160
50.283333,-83.416667,192
50.000000,-83.416667,206
49.716667,-83.416667,240
49.433333,-83.416667,246
49.150000,-83.416667,268
48.866667,-83.416667,286
48.583333,-83.416667,327
48.300000,-83.416667,379
48.016667,-83.416667,439
47.733333,-83.416667,464
47.450000,-83.416667,462
47.166667,-83.416667,490
46.883333,-83.416667,377
46.600000,-83.416667,361
46.316667,-83.416667,236
46.033333,-83.416667,215
45.750000,-83.416667,215
45.466667,-83.416667,215
45.183333,-83.416667,208
44.900000,-83.416667,188
44.616667,-83.416667,206
44.333333,-83.416667,181
44.050000,-83.416667,180
43.766667,-83.416667,179
43.483333,-83.416667,238
43.200000,-83.416667,250
42.916667,-83.416667,290
42.633333,-83.416667,294
42.350000,-83.416667,212
42.066667,-83.416667,188
41.783333,-83.416667,189
41.500000,-83.416667,190
41.216667,-83.416667,222
82.016667,-83.133333,490
81.733333,-83.133333,1569
81.450000,-83.133333,971
81.166667,-83.133333,654
80.883333,-83.133333,406
80.600000,-83.133333,203
80.316667,-83.133333,1
80.033333,-83.133333,13
79.750000,-83.133333,629
79.466667,-83.133333,366
79.183333,-83.133333,489
78.616667,-83.133333,613
78.333333,-83.133333,482
78.050000,-83.133333,354
77.483333,-83.133333,267
77.200000,-83.133333,599
76.916667,-83.133333,625
76.633333,-83.133333,537
75.500000,-83.133333,1266
75.216667,-83.133333,1500
74.933333,-83.133333,647
73.516667,-83.133333,403
73.233333,-83.133333,989
72.950000,-83.133333,587
72.666667,-83.133333,577
72.383333,-83.133333,587
72.100000,-83.133333,152
71.816667,-83.133333,291
71.533333,-83.133333,243
71.250000,-83.133333,61
70.966667,-83.133333,152
70.683333,-83.133333,253
70.400000,-83.133333,104
70.116667,-83.133333,183
69.550000,-83.133333,60
69.266667,-83.133333,161
68.983333,-83.133333,152
68.700000,-83.133333,229
68.416667,-83.133333,238
68.133333,-83.133333,304
67.850000,-83.133333,335
67.566667,-83.133333,288
67.283333,-83.133333,326
67.000000,-83.133333,283
66.716667,-83.133333,184
64.733333,-83.133333,553
64.450000,-83.133333,293
62.750000,-83.133333,12
62.466667,-83.133333,36
62.183333,-83.133333,1
55.100000,-83.133333,13
54.816667,-83.133333,25
54.533333,-83.133333,46
54.250000,-83.133333,40
53.966667,-83.133333,69
53.683333,-83.133333,69
53.400000,-83.133333,59
53.116667,-83.133333,49
52.833333,-83.133333,37
52.550000,-83.133333,47
52.266667,-83.133333,57
51.983333,-83.133333,65
51.700000,-83.133333,61
51.416667,-83.133333,85
51.133333,-83.133333,102
50.850000,-83.133333,154
50.566667,-83.133333,183
50.283333,-83.133333,148
50.000000,-83.133333,213
49.716667,-83.133333,239
49.433333,-83.133333,264
49.150000,-83.133333,279
48.866667,-83.133333,296
48.583333,-83.133333,327
48.300000,-83.133333,376
48.016667,-83.133333,398
47.733333,-83.133333,433
47.450000,-83.133333,439
47.166667,-83.133333,474
46.883333,-83.133333,434
46.600000,-83.133333,410
46.316667,-83.133333,205
46.033333,-83.133333,210
45.750000,-83.133333,210
45.466667,-83.133333,210
45.183333,-83.133333,210
44.900000,-83.133333,210
44.616667,-83.133333,210
44.333333,-83.133333,210
44.050000,-83.133333,210
43.766667,-83.133333,213
43.483333,-83.133333,231
43.200000,-83.133333,273
42.916667,-83.133333,297
42.633333,-83.133333,237
42.350000,-83.133333,187
42.066667,-83.133333,175
41.783333,-83.133333,175
41.500000,-83.133333,175
41.216667,-83.133333,207
82.016667,-82.850000,828
81.733333,-82.850000,1156
81.450000,-82.850000,1037
80.883333,-82.850000,654
80.600000,-82.850000,260
80.316667,-82.850000,2
79.750000,-82.850000,609
79.466667,-82.850000,470
79.183333,-82.850000,668
78.616667,-82.850000,93
78.333333,-82.850000,322
78.050000,-82.850000,202
77.483333,-82.850000,305
77.200000,-82.850000,583
76.916667,-82.850000,282
76.633333,-82.850000,317
75.500000,-82.850000,1333
75.216667,-82.850000,1561
74.933333,-82.850000,726
74.650000,-82.850000,234
73.516667,-82.850000,488
73.233333,-82.850000,1006
72.950000,-82.850000,700
72.666667,-82.850000,603
72.383333,-82.850000,512
72.100000,-82.850000,204
71.816667,-82.850000,304
71.533333,-82.850000,305
71.250000,-82.850000,59
70.966667,-82.850000,141
70.683333,-82.850000,281
70.400000,-82.850000,244
70.116667,-82.850000,91
69.550000,-82.850000,54
69.266667,-82.850000,3
68.983333,-82.850000,84
68.700000,-82.850000,100
68.416667,-82.850000,213
68.133333,-82.850000,276
67.850000,-82.850000,258
67.566667,-82.850000,267
67.283333,-82.850000,236
67.000000,-82.850000,246
66.716667,-82.850000,149
64.733333,-82.850000,319
64.450000,-82.850000,331
64.166667,-82.850000,15
62.750000,-82.850000,3
62.466667,-82.850000,15
55.100000,-82.850000,8
54.816667,-82.850000,19
54.533333,-82.850000,27
54.250000,-82.850000,26
53.966667,-82.850000,30
53.683333,-82.850000,51
53.400000,-82.850000,39
53.116667,-82.850000,41
52.833333,-82.850000,27
52.550000,-82.850000,33
52.266667,-82.850000,46
51.983333,-82.850000,63
51.700000,-82.850000,71
51.416667,-82.850000,89
51.133333,-82.850000,106
50.850000,-82.850000,146
50.566667,-82.850000,168
50.283333,-82.850000,135
50.000000,-82.850000,195
49.716667,-82.850000,230
49.433333,-82.850000,246
49.150000,-82.850000,251
48.866667,-82.850000,277
48.583333,-82.850000,320
48.300000,-82.850000,373
48.016667,-82.850000,409
47.733333,-82.850000,399
47.450000,-82.850000,459
47.166667,-82.850000,452
46.883333,-82.850000,418
46.600000,-82.850000,362
46.316667,-82.850000,359
46.033333,-82.850000,300
45.750000,-82.850000,300
45.466667,-82.850000,300
45.183333,-82.850000,300
44.900000,-82.850000,300
44.616667,-82.850000,300
44.333333,-82.850000,300
44.050000,-82.850000,300
43.766667,-82.850000,232
43.483333,-82.850000,236
43.200000,-82.850000,243
42.916667,-82.850000,240
42.633333,-82.850000,182
42.350000,-82.850000,185
42.066667,-82.850000,187
41.783333,-82.850000,178
41.500000,-82.850000,174
41.216667,-82.850000,245
82.016667,-82.566667,954
81.733333,-82.566667,870
81.450000,-82.566667,1189
81.166667,-82.566667,70
80.883333,-82.566667,584
80.600000,-82.566667,304
80.316667,-82.566667,5
79.750000,-82.566667,216
79.466667,-82.566667,609
79.183333,-82.566667,609
78.900000,-82.566667,107
78.333333,-82.566667,340
77.766667,-82.566667,282
77.483333,-82.566667,429
77.200000,-82.566667,302
76.916667,-82.566667,438
76.633333,-82.566667,316
75.783333,-82.566667,341
75.500000,-82.566667,1397
75.216667,-82.566667,1573
74.933333,-82.566667,914
74.650000,-82.566667,146
73.516667,-82.566667,265
73.233333,-82.566667,614
72.950000,-82.566667,482
72.666667,-82.566667,595
72.383333,-82.566667,597
72.100000,-82.566667,304
71.816667,-82.566667,212
71.533333,-82.566667,299
71.250000,-82.566667,116
70.966667,-82.566667,91
70.683333,-82.566667,271
70.400000,-82.566667,203
70.116667,-82.566667,271
69.833333,-82.566667,46
69.550000,-82.566667,30
69.266667,-82.566667,14
68.983333,-82.566667,91
68.700000,-82.566667,6
68.133333,-82.566667,233
67.850000,-82.566667,213
67.566667,-82.566667,229
67.283333,-82.566667,294
67.000000,-82.566667,213
66.716667,-82.566667,151
64.733333,-82.566667,50
64.450000,-82.566667,254
64.166667,-82.566667,45
62.750000,-82.566667,7
62.466667,-82.566667,1
55.100000,-82.566667,2
54.816667,-82.566667,20
54.533333,-82.566667,21
54.250000,-82.566667,11
53.966667,-82.566667,18
53.683333,-82.566667,27
53.400000,-82.566667,30
53.116667,-82.566667,21
52.833333,-82.566667,17
52.550000,-82.566667,21
52.266667,-82.566667,47
51.983333,-82.566667,55
51.700000,-82.566667,59
51.416667,-82.566667,92
51.133333,-82.566667,110
50.850000,-82.566667,128
50.566667,-82.566667,105
50.283333,-82.566667,113
50.000000,-82.566667,188
49.716667,-82.566667,214
49.433333,-82.566667,230
49.150000,-82.566667,251
48.866667,-82.566667,289
48.583333,-82.566667,358
48.300000,-82.566667,371
48.016667,-82.566667,446
47.733333,-82.566667,408
47.450000,-82.566667,487
47.166667,-82.566667,499
46.883333,-82.566667,471
46.600000,-82.566667,363
46.316667,-82.566667,311
46.033333,-82.566667,244
45.750000,-82.566667,177
45.466667,-82.566667,184
45.183333,-82.566667,184
44.900000,-82.566667,184
44.616667,-82.566667,184
44.333333,-82.566667,184
44.050000,-82.566667,184
43.766667,-82.566667,184
43.483333,-82.566667,189
43.200000,-82.566667,218
42.916667,-82.566667,193
42.633333,-82.566667,185
42.350000,-82.566667,185
42.066667,-82.566667,220
41.783333,-82.566667,220
41.500000,-82.566667,220
41.216667,-82.566667,258
82.583333,-82.283333,77
82.016667,-82.283333,1091
81.733333,-82.283333,455
81.450000,-82.283333,1362
81.166667,-82.283333,123
80.883333,-82.283333,299
80.600000,-82.283333,322
80.316667,-82.283333,38
79.750000,-82.283333,304
79.466667,-82.283333,565
79.183333,-82.283333,544
78.616667,-82.283333,268
78.333333,-82.283333,510
78.050000,-82.283333,69
77.766667,-82.283333,542
77.483333,-82.283333,331
77.200000,-82.283333,301
76.916667,-82.283333,610
76.633333,-82.283333,565
75.783333,-82.283333,577
75.500000,-82.283333,1411
75.216667,-82.283333,1612
74.933333,-82.283333,1080
74.650000,-82.283333,482
73.516667,-82.283333,910
73.233333,-82.283333,714
72.950000,-82.283333,327
72.666667,-82.283333,637
72.383333,-82.283333,347
72.100000,-82.283333,304
71.816667,-82.283333,243
71.533333,-82.283333,346
71.250000,-82.283333,225
70.966667,-82.283333,127
70.683333,-82.283333,180
70.400000,-82.283333,213
70.116667,-82.283333,12
69.833333,-82.283333,3
69.266667,-82.283333,9
68.983333,-82.283333,66
68.700000,-82.283333,6
68.133333,-82.283333,17
67.850000,-82.283333,243
67.566667,-82.283333,223
67.283333,-82.283333,232
67.000000,-82.283333,118
64.733333,-82.283333,1
64.450000,-82.283333,268
64.166667,-82.283333,104
63.883333,-82.283333,7
62.750000,-82.283333,3
55.100000,-82.283333,1
54.816667,-82.283333,5
53.966667,-82.283333,8
53.683333,-82.283333,11
53.400000,-82.283333,14
53.116667,-82.283333,0
52.833333,-82.283333,7
52.550000,-82.283333,16
52.266667,-82.283333,45
51.983333,-82.283333,52
51.700000,-82.283333,62
51.416667,-82.283333,89
51.133333,-82.283333,98
50.850000,-82.283333,104
50.566667,-82.283333,90
50.283333,-82.283333,100
50.000000,-82.283333,190
49.716667,-82.283333,216
49.433333,-82.283333,224
49.150000,-82.283333,267
48.866667,-82.283333,284
48.583333,-82.283333,290
48.300000,-82.283333,347
48.016667,-82.283333,340
47.733333,-82.283333,381
47.450000,-82.283333,418
47.166667,-82.283333,429
46.883333,-82.283333,518
46.600000,-82.283333,426
46.316667,-82.283333,305
46.033333,-82.283333,275
45.750000,-82.283333,243
45.466667,-82.283333,220
45.183333,-82.283333,220
44.900000,-82.283333,220
44.616667,-82.283333,220
44.333333,-82.283333,220
44.050000,-82.283333,220
43.766667,-82.283333,220
43.483333,-82.283333,220
43.200000,-82.283333,220
42.916667,-82.283333,192
42.633333,-82.283333,179
42.350000,-82.283333,175
42.066667,-82.283333,220
41.783333,-82.283333,200
41.500000,-82.283333,200
41.216667,-82.283333,266
82.583333,-82.000000,402
82.300000,-82.000000,750
82.016667,-82.000000,56
81.733333,-82.000000,777
81.450000,-82.000000,1322
81.166667,-82.000000,59
80.883333,-82.000000,312
80.600000,-82.000000,21
80.316667,-82.000000,76
80.033333,-82.000000,56
79.466667,-82.000000,396
79.183333,-82.000000,332
78.616667,-82.000000,334
78.333333,-82.000000,449
78.050000,-82.000000,330
77.766667,-82.000000,283
77.483333,-82.000000,348
77.200000,-82.000000,282
76.916667,-82.000000,609
75.783333,-82.000000,116
75.500000,-82.000000,1453
75.216667,-82.000000,1541
74.933333,-82.000000,1127
74.650000,-82.000000,930
73.516667,-82.000000,608
73.233333,-82.000000,631
72.950000,-82.000000,262
72.666667,-82.000000,621
72.383333,-82.000000,327
72.100000,-82.000000,325
71.816667,-82.000000,316
71.533333,-82.000000,175
71.250000,-82.000000,208
70.966667,-82.000000,148
70.683333,-82.000000,122
70.400000,-82.000000,175
70.116667,-82.000000,185
68.983333,-82.000000,34
68.700000,-82.000000,6
68.133333,-82.000000,56
67.850000,-82.000000,116
67.566667,-82.000000,200
67.283333,-82.000000,200
67.000000,-82.000000,61
64.450000,-82.000000,151
64.166667,-82.000000,74
63.883333,-82.000000,2
62.750000,-82.000000,1
52.550000,-82.000000,11
52.266667,-82.000000,20
51.983333,-82.000000,35
51.700000,-82.000000,58
51.416667,-82.000000,82
51.133333,-82.000000,89
50.850000,-82.000000,75
50.566667,-82.000000,80
50.283333,-82.000000,97
50.000000,-82.000000,187
49.716667,-82.000000,202
49.433333,-82.000000,225
49.150000,-82.000000,239
48.866667,-82.000000,291
48.583333,-82.000000,313
48.300000,-82.000000,306
48.016667,-82.000000,413
47.733333,-82.000000,411
47.450000,-82.000000,432
47.166667,-82.000000,420
46.883333,-82.000000,461
46.600000,-82.000000,402
46.316667,-82.000000,293
46.033333,-82.000000,264
45.750000,-82.000000,234
45.466667,-82.000000,210
45.183333,-82.000000,210
44.900000,-82.000000,210
44.616667,-82.000000,210
44.333333,-82.000000,210
44.050000,-82.000000,210
43.766667,-82.000000,210
43.483333,-82.000000,210
43.200000,-82.000000,189
42.916667,-82.000000,211
42.633333,-82.000000,192
42.350000,-82.000000,199
42.066667,-82.000000,194
41.783333,-82.000000,194
41.500000,-82.000000,191
41.216667,-82.000000,278
82.583333,-81.716667,300
82.300000,-81.716667,977
82.016667,-81.716667,262
81.733333,-81.716667,959
81.450000,-81.716667,1524
81.166667,-81.716667,93
80.883333,-81.716667,112
80.600000,-81.716667,318
80.316667,-81.716667,123
80.033333,-81.716667,168
79.466667,-81.716667,239
79.183333,-81.716667,292
78.616667,-81.716667,362
78.333333,-81.716667,443
78.050000,-81.716667,656
77.766667,-81.716667,255
77.483333,-81.716667,33
76.916667,-81.716667,317
76.633333,-81.716667,586
75.783333,-81.716667,269
75.500000,-81.716667,1072
75.216667,-81.716667,1484
74.933333,-81.716667,914
74.650000,-81.716667,755
73.516667,-81.716667,357
73.233333,-81.716667,872
72.950000,-81.716667,124
72.666667,-81.716667,615
72.383333,-81.716667,167
72.100000,-81.716667,304
71.816667,-81.716667,135
71.533333,-81.716667,243
71.250000,-81.716667,154
70.966667,-81.716667,121
70.683333,-81.716667,159
70.400000,-81.716667,92
69.266667,-81.716667,61
68.983333,-81.716667,30
68.700000,-81.716667,42
67.566667,-81.716667,122
67.283333,-81.716667,132
67.000000,-81.716667,59
64.166667,-81.716667,4
63.883333,-81.716667,2
63.600000,-81.716667,1
53.116667,-81.716667,4
52.266667,-81.716667,10
51.983333,-81.716667,31
51.700000,-81.716667,59
51.416667,-81.716667,70
51.133333,-81.716667,63
50.850000,-81.716667,58
50.566667,-81.716667,68
50.283333,-81.716667,95
50.000000,-81.716667,214
49.716667,-81.716667,229
49.433333,-81.716667,227
49.150000,-81.716667,253
48.866667,-81.716667,290
48.583333,-81.716667,297
48.300000,-81.716667,345
48.016667,-81.716667,374
47.733333,-81.716667,390
47.450000,-81.716667,403
47.166667,-81.716667,424
46.883333,-81.716667,418
46.600000,-81.716667,340
46.316667,-81.716667,261
46.033333,-81.716667,231
45.750000,-81.716667,211
45.466667,-81.716667,206
45.183333,-81.716667,206
44.900000,-81.716667,206
44.616667,-81.716667,206
44.333333,-81.716667,206
44.050000,-81.716667,203
43.766667,-81.716667,196
43.483333,-81.716667,196
43.200000,-81.716667,191
42.916667,-81.716667,224
42.633333,-81.716667,211
42.350000,-81.716667,260
42.066667,-81.716667,260
41.783333,-81.716667,260
41.500000,-81.716667,260
41.216667,-81.716667,298
82.583333,-81.433333,617
82.300000,-81.433333,1135
82.016667,-81.433333,870
81.733333,-81.433333,1075
81.450000,-81.433333,1628
81.166667,-81.433333,587
80.883333,-81.433333,556
80.316667,-81.433333,328
80.033333,-81.433333,301
79.750000,-81.433333,113
79.466667,-81.433333,599
79.183333,-81.433333,609
78.900000,-81.433333,350
78.616667,-81.433333,873
78.333333,-81.433333,729
78.050000,-81.433333,893
77.766667,-81.433333,844
77.200000,-81.433333,130
76.916667,-81.433333,293
76.633333,-81.433333,832
75.783333,-81.433333,121
75.500000,-81.433333,685
75.216667,-81.433333,1391
74.933333,-81.433333,633
74.650000,-81.433333,672
73.516667,-81.433333,100
73.233333,-81.433333,170
72.950000,-81.433333,290
72.666667,-81.433333,612
72.383333,-81.433333,492
72.100000,-81.433333,9
71.816667,-81.433333,244
71.533333,-81.433333,265
71.250000,-81.433333,278
70.966667,-81.433333,107
70.683333,-81.433333,88
70.400000,-81.433333,93
70.116667,-81.433333,4
68.700000,-81.433333,8
67.566667,-81.433333,53
67.283333,-81.433333,63
63.883333,-81.433333,2
63.600000,-81.433333,42
53.116667,-81.433333,7
51.983333,-81.433333,16
51.700000,-81.433333,49
51.416667,-81.433333,54
51.133333,-81.433333,46
50.850000,-81.433333,48
50.566667,-81.433333,45
50.283333,-81.433333,117
50.000000,-81.433333,200
49.716667,-81.433333,234
49.433333,-81.433333,238
49.150000,-81.433333,260
48.866667,-81.433333,266
48.583333,-81.433333,289
48.300000,-81.433333,332
48.016667,-81.433333,351
47.733333,-81.433333,365
47.450000,-81.433333,403
47.166667,-81.433333,417
46.883333,-81.433333,409
46.600000,-81.433333,335
46.316667,-81.433333,239
46.033333,-81.433333,319
45.750000,-81.433333,260
45.466667,-81.433333,260
45.183333,-81.433333,216
44.900000,-81.433333,225
44.616667,-81.433333,225
44.333333,-81.433333,233
44.050000,-81.433333,285
43.766667,-81.433333,330
43.483333,-81.433333,300
43.200000,-81.433333,290
42.916667,-81.433333,210
42.633333,-81.433333,215
42.350000,-81.433333,275
42.066667,-81.433333,275
41.783333,-81.433333,275
41.500000,-81.433333,339
41.216667,-81.433333,338
82.300000,-81.150000,1368
82.016667,-81.150000,912
81.733333,-81.150000,1209
81.450000,-81.150000,1632
81.166667,-81.150000,902
80.883333,-81.150000,508
80.316667,-81.150000,294
80.033333,-81.150000,610
79.750000,-81.150000,632
79.466667,-81.150000,581
79.183333,-81.150000,302
78.900000,-81.150000,534
78.616667,-81.150000,1106
78.333333,-81.150000,974
78.050000,-81.150000,1081
77.766667,-81.150000,1101
77.483333,-81.150000,534
77.200000,-81.150000,317
76.916667,-81.150000,477
76.633333,-81.150000,1033
75.500000,-81.150000,965
75.216667,-81.150000,1345
74.933333,-81.150000,441
74.650000,-81.150000,1028
73.233333,-81.150000,62
72.950000,-81.150000,57
72.666667,-81.150000,439
72.383333,-81.150000,373
72.100000,-81.150000,130
71.816667,-81.150000,154
71.533333,-81.150000,274
71.250000,-81.150000,196
70.966667,-81.150000,120
70.683333,-81.150000,82
70.400000,-81.150000,101
70.116667,-81.150000,23
63.883333,-81.150000,37
63.600000,-81.150000,65
53.116667,-81.150000,7
52.833333,-81.150000,25
51.983333,-81.150000,6
51.700000,-81.150000,38
51.416667,-81.150000,44
51.133333,-81.150000,35
50.850000,-81.150000,38
50.566667,-81.150000,65
50.283333,-81.150000,184
50.000000,-81.150000,232
49.716667,-81.150000,253
49.433333,-81.150000,257
49.150000,-81.150000,253
48.866667,-81.150000,278
48.583333,-81.150000,286
48.300000,-81.150000,320
48.016667,-81.150000,352
47.733333,-81.150000,393
47.450000,-81.150000,389
47.166667,-81.150000,509
46.883333,-81.150000,437
46.600000,-81.150000,277
46.316667,-81.150000,225
46.033333,-81.150000,210
45.750000,-81.150000,190
45.466667,-81.150000,190
45.183333,-81.150000,190
44.900000,-81.150000,174
44.616667,-81.150000,215
44.333333,-81.150000,253
44.050000,-81.150000,328
43.766667,-81.150000,347
43.483333,-81.150000,350
43.200000,-81.150000,324
42.916667,-81.150000,270
42.633333,-81.150000,260
42.350000,-81.150000,260
42.066667,-81.150000,260
41.783333,-81.150000,196
41.500000,-81.150000,369
41.216667,-81.150000,369
82.300000,-80.866667,912
82.016667,-80.866667,1
81.733333,-80.866667,971
81.450000,-80.866667,1625
81.166667,-80.866667,914
80.883333,-80.866667,210
80.316667,-80.866667,318
80.033333,-80.866667,585
79.750000,-80.866667,907
79.466667,-80.866667,131
79.183333,-80.866667,610
78.900000,-80.866667,893
78.616667,-80.866667,1300
78.333333,-80.866667,1201
78.050000,-80.866667,1350
77.766667,-80.866667,1277
77.483333,-80.866667,848
77.200000,-80.866667,132
76.916667,-80.866667,667
76.633333,-80.866667,631
75.500000,-80.866667,678
75.216667,-80.866667,1354
74.933333,-80.866667,280
74.650000,-80.866667,533
72.950000,-80.866667,294
72.666667,-80.866667,565
72.383333,-80.866667,321
72.100000,-80.866667,283
71.816667,-80.866667,208
71.533333,-80.866667,274
71.250000,-80.866667,245
70.966667,-80.866667,114
70.683333,-80.866667,79
70.400000,-80.866667,149
70.116667,-80.866667,28
69.833333,-80.866667,1
63.883333,-80.866667,152
63.600000,-80.866667,24
52.833333,-80.866667,15
51.700000,-80.866667,19
51.416667,-80.866667,31
51.133333,-80.866667,21
50.850000,-80.866667,36
50.566667,-80.866667,84
50.283333,-80.866667,224
50.000000,-80.866667,255
49.716667,-80.866667,275
49.433333,-80.866667,284
49.150000,-80.866667,262
48.866667,-80.866667,272
48.583333,-80.866667,298
48.300000,-80.866667,284
48.016667,-80.866667,345
47.733333,-80.866667,357
47.450000,-80.866667,401
47.166667,-80.866667,399
46.883333,-80.866667,326
46.600000,-80.866667,290
46.316667,-80.866667,243
46.033333,-80.866667,185
45.750000,-80.866667,190
45.466667,-80.866667,190
45.183333,-80.866667,190
44.900000,-80.866667,190
44.616667,-80.866667,193
44.333333,-80.866667,360
44.050000,-80.866667,355
43.766667,-80.866667,406
43.483333,-80.866667,374
43.200000,-80.866667,328
42.916667,-80.866667,274
42.633333,-80.866667,265
42.350000,-80.866667,265
42.066667,-80.866667,265
41.783333,-80.866667,255
41.500000,-80.866667,276
41.216667,-80.866667,276
82.583333,-80.583333,134
82.300000,-80.583333,1221
81.733333,-80.583333,883
81.450000,-80.583333,1543
81.166667,-80.583333,920
80.883333,-80.583333,567
80.316667,-80.583333,282
80.033333,-80.583333,644
79.750000,-80.583333,942
79.466667,-80.583333,120
79.183333,-80.583333,619
78.900000,-80.583333,1200
78.616667,-80.583333,1497
78.333333,-80.583333,1477
78.050000,-80.583333,1219
77.766667,-80.583333,1219
77.483333,-80.583333,752
77.200000,-80.583333,774
76.916667,-80.583333,464
76.633333,-80.583333,676
76.350000,-80.583333,977
75.500000,-80.583333,784
75.216667,-80.583333,947
74.933333,-80.583333,116
74.650000,-80.583333,432
73.516667,-80.583333,684
72.666667,-80.583333,144
72.383333,-80.583333,293
72.100000,-80.583333,223
71.816667,-80.583333,152
71.533333,-80.583333,317
71.250000,-80.583333,180
70.966667,-80.583333,110
70.683333,-80.583333,81
70.400000,-80.583333,118
70.116667,-80.583333,74
63.883333,-80.583333,1
59.350000,-80.583333,1
51.416667,-80.583333,10
51.133333,-80.583333,18
50.850000,-80.583333,43
50.566667,-80.583333,168
50.283333,-80.583333,259
50.000000,-80.583333,269
49.716667,-80.583333,283
49.433333,-80.583333,265
49.150000,-80.583333,316
48.866667,-80.583333,283
48.583333,-80.583333,263
48.300000,-80.583333,323
48.016667,-80.583333,370
47.733333,-80.583333,390
47.450000,-80.583333,500
47.166667,-80.583333,367
46.883333,-80.583333,316
46.600000,-80.583333,280
46.316667,-80.583333,225
46.033333,-80.583333,199
45.750000,-80.583333,189
45.466667,-80.583333,309
45.183333,-80.583333,309
44.900000,-80.583333,309
44.616667,-80.583333,309
44.333333,-80.583333,429
44.050000,-80.583333,468
43.766667,-80.583333,452
43.483333,-80.583333,356
43.200000,-80.583333,300
42.916667,-80.583333,251
42.633333,-80.583333,206
42.350000,-80.583333,256
42.066667,-80.583333,256
41.783333,-80.583333,291
41.500000,-80.583333,354
41.216667,-80.583333,332
82.866667,-80.300000,302
82.583333,-80.300000,592
82.300000,-80.300000,1071
81.733333,-80.300000,967
81.450000,-80.300000,1620
81.166667,-80.300000,1044
80.883333,-80.300000,644
80.316667,-80.300000,610
80.033333,-80.300000,914
79.750000,-80.300000,608
79.466667,-80.300000,266
79.183333,-80.300000,451
78.900000,-80.300000,1383
78.616667,-80.300000,1476
78.333333,-80.300000,1578
78.050000,-80.300000,1264
77.766667,-80.300000,1219
77.483333,-80.300000,901
77.200000,-80.300000,44
76.916667,-80.300000,277
76.633333,-80.300000,1149
76.350000,-80.300000,1066
75.500000,-80.300000,636
75.216667,-80.300000,672
74.933333,-80.300000,1
74.650000,-80.300000,104
73.516667,-80.300000,1222
72.100000,-80.300000,294
71.816667,-80.300000,376
71.533333,-80.300000,175
71.250000,-80.300000,119
70.966667,-80.300000,138
70.683333,-80.300000,84
70.400000,-80.300000,98
70.116667,-80.300000,58
51.133333,-80.300000,20
50.850000,-80.300000,45
50.566667,-80.300000,236
50.283333,-80.300000,262
50.000000,-80.300000,287
49.716667,-80.300000,301
49.433333,-80.300000,309
49.150000,-80.300000,302
48.866667,-80.300000,277
48.583333,-80.300000,303
48.300000,-80.300000,328
48.016667,-80.300000,320
47.733333,-80.300000,299
47.450000,-80.300000,479
47.166667,-80.300000,317
46.883333,-80.300000,396
46.600000,-80.300000,262
46.316667,-80.300000,207
46.033333,-80.300000,182
45.750000,-80.300000,224
45.466667,-80.300000,198
45.183333,-80.300000,356
44.900000,-80.300000,356
44.616667,-80.300000,356
44.333333,-80.300000,514
44.050000,-80.300000,497
43.766667,-80.300000,456
43.483333,-80.300000,324
43.200000,-80.300000,234
42.916667,-80.300000,237
42.633333,-80.300000,306
42.350000,-80.300000,306
42.066667,-80.300000,306
41.783333,-80.300000,374
41.500000,-80.300000,421
41.216667,-80.300000,382
82.866667,-80.016667,312
82.583333,-80.016667,840
82.300000,-80.016667,1479
81.733333,-80.016667,1153
81.450000,-80.016667,1565
81.166667,-80.016667,1253
80.883333,-80.016667,900
80.316667,-80.016667,251
80.033333,-80.016667,1112
79.750000,-80.016667,919
79.466667,-80.016667,862
79.183333,-80.016667,819
78.900000,-80.016667,1135
78.616667,-80.016667,1298
78.333333,-80.016667,1423
78.050000,-80.016667,1149
77.766667,-80.016667,1018
